System_Time,Uptime(ms),Temp,Humidity,PM2.5,PM10,NO2,CO
2025-11-14 19:39:16,5600.82,25.50,44.00,222,256,0.14,0.93
2025-11-14 19:39:31,5615.93,25.30,44.00,222,256,0.14,0.65
2025-11-14 19:39:47,5631.04,25.50,44.00,220,253,0.14,0.90
2025-11-14 19:40:02,5646.15,25.30,44.00,220,253,0.15,0.77
2025-11-14 19:40:17,5661.26,25.30,44.00,215,247,0.14,0.89
2025-11-14 19:40:32,5676.36,25.40,44.00,215,248,0.16,0.71
2025-11-14 19:40:47,5691.47,25.40,44.00,217,247,0.16,0.70
2025-11-14 19:41:02,5706.58,25.40,44.00,217,247,0.15,0.84
2025-11-14 19:41:17,5721.68,25.40,44.00,219,250,0.17,0.88
2025-11-14 19:41:32,5736.79,25.30,44.00,219,251,0.15,0.84
2025-11-14 19:41:47,5751.90,25.10,44.00,219,251,0.16,0.58
2025-11-14 19:42:03,5767.01,25.10,44.00,217,249,0.16,0.88
2025-11-14 19:42:18,5782.11,25.10,44.00,218,251,0.18,0.90
2025-11-14 19:42:33,5797.22,25.10,44.00,218,250,0.17,0.85
2025-11-14 19:42:48,5812.33,25.10,44.00,219,256,0.17,0.90
2025-11-14 19:43:03,5827.44,25.20,44.00,223,255,0.16,0.76
2025-11-14 19:43:18,5842.54,25.20,44.00,223,255,0.16,0.85
2025-11-14 19:43:33,5857.65,25.10,44.00,225,254,0.16,0.74
2025-11-14 19:43:48,5872.76,25.00,44.00,223,257,0.16,0.58
2025-11-14 19:44:03,5887.86,25.20,44.00,220,255,0.15,0.81
2025-11-14 19:44:18,5902.97,25.20,44.00,222,253,0.16,0.69
2025-11-14 19:44:34,5918.08,25.90,44.00,224,263,0.15,0.80
2025-11-14 19:44:49,5933.19,25.90,44.00,223,261,0.15,0.70
2025-11-14 19:45:04,5948.30,25.10,44.00,219,256,0.16,0.72
2025-11-14 19:45:19,5963.40,25.20,44.00,219,261,0.14,0.72
2025-11-14 19:45:34,5978.51,25.10,44.00,223,258,0.15,0.83
2025-11-14 19:45:49,5993.62,25.20,44.00,223,254,0.16,0.83
2025-11-14 19:46:04,6008.73,25.90,44.00,223,252,0.16,0.83
2025-11-14 19:46:19,6023.84,25.20,44.00,223,252,0.16,0.90
2025-11-14 19:46:34,6038.94,25.00,44.00,223,251,0.16,0.62
2025-11-14 19:46:50,6054.05,25.20,44.00,222,255,0.15,0.77
2025-11-14 19:47:05,6069.16,25.00,44.00,223,256,0.17,0.84
2025-11-14 19:47:20,6084.27,25.20,44.00,223,252,0.18,0.76
2025-11-14 19:47:35,6099.37,25.90,44.00,220,252,0.17,0.90
2025-11-14 19:47:50,6114.48,25.20,44.00,220,251,0.15,0.78
2025-11-14 19:48:05,6129.59,25.00,44.00,221,250,0.16,0.71
2025-11-14 19:48:20,6144.70,25.20,44.00,224,259,0.17,0.72
2025-11-14 19:48:35,6159.81,25.70,44.00,224,262,0.16,0.94
2025-11-14 19:48:50,6174.91,25.80,44.00,225,263,0.15,0.83
2025-11-14 19:49:06,6190.02,25.40,44.00,222,255,0.16,0.67
2025-11-14 19:49:21,6205.13,25.30,44.00,216,248,0.16,0.84
2025-11-14 19:49:36,6220.23,25.10,44.00,216,248,0.16,0.84
2025-11-14 19:49:51,6235.34,25.90,44.00,216,249,0.15,0.91
2025-11-14 19:50:06,6250.45,25.90,44.00,219,252,0.15,0.78
