System_Time,Uptime(ms),Temp,Humidity,PM2.5,PM10
2025-10-25 21:49:57,2352.32,30.80,55.00,169,196
2025-10-25 21:50:02,357.34,30.00,55.00,170,196
2025-10-25 21:50:07,2362.37,30.80,55.00,170,195
2025-10-25 21:50:12,2367.39,30.50,55.00,171,195
2025-10-25 21:50:17,2372.42,30.70,55.00,171,195
2025-10-25 21:50:22,2377.44,30.70,55.00,169,193
2025-10-25 21:50:27,2382.47,30.80,55.00,169,189
2025-10-25 21:50:32,2387.50,30.20,55.00,171,192
2025-10-25 21:50:37,2392.52,30.80,55.00,172,193
2025-10-25 21:50:42,2397.55,30.00,55.00,173,193
2025-10-25 21:50:47,2402.57,30.90,55.00,174,195
2025-10-25 21:50:52,2407.59,30.30,55.00,174,196
2025-10-25 21:50:57,2412.62,30.60,55.00,174,195
2025-10-25 21:51:02,2417.65,30.00,55.00,176,199
2025-10-25 21:51:07,2422.67,30.80,55.00,176,199
2025-10-25 21:51:13,2427.70,30.60,55.00,176,199
2025-10-25 21:51:18,2432.72,30.20,55.00,173,197
2025-10-25 21:51:23,2437.75,30.70,55.00,170,194
2025-10-25 21:51:28,2442.78,30.70,55.00,168,193
2025-10-25 21:51:33,2447.80,30.40,55.00,168,193
2025-10-25 21:51:38,2452.82,30.60,55.00,170,195
2025-10-25 21:51:43,2457.85,30.90,55.00,170,194
2025-10-25 21:51:48,2462.88,30.20,55.00,171,191
2025-10-25 21:51:53,2467.90,30.70,55.00,171,192
2025-10-25 21:51:58,2472.93,30.00,55.00,171,193
2025-10-25 21:52:03,2477.95,30.50,55.00,171,193
2025-10-25 21:52:08,2482.98,30.00,55.00,173,195
2025-10-25 21:52:13,2488.01,30.40,55.00,172,195
2025-10-25 21:52:18,2493.03,30.50,55.00,174,197
2025-10-25 21:52:23,2498.05,30.00,55.00,174,197
2025-10-25 21:52:28,2503.08,30.50,55.00,173,197
2025-10-25 21:52:33,2508.11,30.50,55.00,171,195
2025-10-25 21:52:38,2513.13,30.00,55.00,170,194
2025-10-25 21:52:43,2518.16,30.90,55.00,170,194
2025-10-25 21:52:48,2523.18,30.40,55.00,168,192
2025-10-25 21:52:53,2528.21,30.60,55.00,168,192
2025-10-25 21:52:58,2533.23,30.80,55.00,167,195
2025-10-25 21:53:03,2538.26,30.20,55.00,166,192
2025-10-25 21:53:08,2543.28,30.70,55.00,166,191
2025-10-25 21:53:13,2548.31,30.90,55.00,167,192
2025-10-25 21:53:18,2553.34,30.60,55.00,167,192
2025-10-25 21:53:23,2558.36,30.30,55.00,167,192
2025-10-25 21:53:28,2563.39,30.60,55.00,168,191
2025-10-25 21:53:33,2568.41,30.80,55.00,168,191
2025-10-25 21:53:38,2573.44,30.80,55.00,166,189
2025-10-25 21:53:43,2578.46,30.80,55.00,166,190
2025-10-25 21:53:48,2583.49,30.80,55.00,164,186
2025-10-25 21:53:53,2588.51,30.80,55.00,166,187
2025-10-25 21:53:58,93.54,30.60,55.00,167,188
2025-10-25 21:54:03,2598.57,30.90,55.00,168,190
2025-10-25 21:54:08,2603.59,30.20,55.00,168,190
2025-10-25 21:54:13,2608.61,30.20,55.00,168,190
2025-10-25 21:54:18,2613.64,30.70,55.00,168,191
2025-10-25 21:54:23,2618.67,30.90,55.00,169,193
2025-10-25 21:54:29,2623.69,30.30,55.00,169,193
2025-10-25 21:54:34,2628.72,30.50,55.00,169,193
2025-10-25 21:54:39,2633.74,30.30,55.00,168,192
2025-10-25 21:54:44,2638.77,30.00,55.00,169,193
2025-10-25 21:54:49,2643.80,30.70,55.00,167,191
2025-10-25 21:54:54,2648.82,30.90,55.00,167,191
2025-10-25 21:54:59,2653.84,30.70,55.00,167,191
2025-10-25 21:55:04,2658.87,30.90,55.00,167,191
2025-10-25 21:55:09,2663.90,30.50,55.00,167,192
2025-10-25 21:55:14,2668.92,30.00,55.00,168,191
2025-10-25 21:55:19,2673.95,30.40,55.00,170,191
2025-10-25 21:55:24,2678.97,30.70,55.00,169,190
2025-10-25 21:55:29,2684.00,30.90,55.00,169,190
2025-10-25 21:55:34,2689.02,30.20,55.00,169,190
2025-10-25 21:55:39,2694.05,30.80,55.00,167,190
2025-10-25 21:55:44,2699.08,30.40,55.00,169,193
2025-10-25 21:55:49,2704.10,30.60,55.00,170,193
2025-10-25 21:55:54,2709.13,30.80,55.00,171,194
2025-10-25 21:55:59,2714.15,30.30,55.00,171,195
2025-10-25 21:56:04,2719.18,30.50,55.00,170,193
2025-10-25 21:56:09,2724.21,30.00,55.00,169,192
2025-10-25 21:56:14,2729.23,30.70,55.00,169,191
2025-10-25 21:56:19,734.26,30.90,55.00,170,192
2025-10-25 21:56:24,2739.28,30.10,55.00,170,191
2025-10-25 21:56:29,2744.31,30.30,55.00,170,191
2025-10-25 21:56:34,2749.33,30.90,55.00,172,193
2025-10-25 21:56:39,2754.36,30.50,55.00,172,193
2025-10-25 21:56:44,2759.38,30.00,55.00,173,193
2025-10-25 21:56:49,2764.41,30.00,55.00,169,189
2025-10-25 21:56:54,2769.43,30.50,55.00,169,189
2025-10-25 21:56:59,2774.46,30.10,55.00,168,189
2025-10-25 21:57:04,2779.48,30.30,55.00,169,190
2025-10-25 21:57:09,2784.51,30.70,55.00,166,187
2025-10-25 21:57:14,2789.53,30.70,55.00,165,185
2025-10-25 21:57:19,2794.56,30.70,55.00,172,196
2025-10-25 21:57:24,2799.59,30.70,55.00,172,196
2025-10-25 21:57:29,2804.61,30.10,55.00,172,196
2025-10-25 21:57:34,2809.64,30.20,55.00,169,195
2025-10-25 21:57:39,2814.67,30.60,55.00,168,194
2025-10-25 21:57:45,2819.69,30.00,55.00,169,194
2025-10-25 21:57:50,24.72,30.10,55.00,169,194
2025-10-25 21:57:55,2829.74,30.70,55.00,170,194
2025-10-25 21:58:00,2834.77,30.90,55.00,171,192
2025-10-25 21:58:05,2839.79,30.50,55.00,171,192
2025-10-25 21:58:10,2844.82,30.00,55.00,171,192
2025-10-25 21:58:15,2849.84,30.70,55.00,171,191
2025-10-25 21:58:20,2854.87,30.50,55.00,169,189
2025-10-25 21:58:25,2859.90,30.80,55.00,169,189
2025-10-25 21:58:30,2864.92,30.90,55.00,168,187
2025-10-25 21:58:35,2869.95,30.60,55.00,168,186
2025-10-25 21:58:40,2874.97,30.20,55.00,170,190
2025-10-25 21:58:45,2880.00,30.10,55.00,170,190
2025-10-25 21:58:50,2885.02,30.30,55.00,171,194
2025-10-25 21:58:55,2890.05,30.40,55.00,171,194
2025-10-25 21:59:00,2895.07,30.00,55.00,171,194
2025-10-25 21:59:05,2900.10,30.70,55.00,172,195
2025-10-25 21:59:10,2905.12,30.40,55.00,169,192
2025-10-25 21:59:15,2910.15,30.70,55.00,171,193
2025-10-25 21:59:20,2915.18,30.30,55.00,171,193
2025-10-25 21:59:25,2920.20,30.20,55.00,173,195
2025-10-25 21:59:30,2925.23,30.50,55.00,173,195
2025-10-25 21:59:35,2930.25,30.00,55.00,170,192
2025-10-25 21:59:40,2935.28,30.60,55.00,170,191
2025-10-25 21:59:45,2940.30,30.70,55.00,167,186
2025-10-25 21:59:52,2945.33,30.30,55.00,167,186
2025-10-25 21:59:55,2950.35,30.80,55.00,167,187
2025-10-25 22:00:00,5.38,30.40,55.00,168,188
2025-10-25 22:00:05,2960.40,30.70,55.00,168,188
2025-10-25 22:00:10,2965.43,30.20,55.00,170,190
2025-10-25 22:00:15,2970.45,30.70,55.00,170,189
2025-10-25 22:00:20,2975.48,30.60,55.00,171,193
2025-10-25 22:00:25,2980.51,30.70,55.00,170,193
2025-10-25 22:00:30,2985.53,30.50,55.00,169,192
2025-10-25 22:00:35,2990.56,30.90,55.00,169,192
2025-10-25 22:00:40,2995.58,30.50,55.00,170,189
2025-10-25 22:00:45,00.61,30.70,55.00,172,190
2025-10-25 22:00:50,3005.63,30.30,55.00,172,191
2025-10-25 22:00:55,3010.66,30.80,56.00,173,191
2025-10-25 22:01:00,3015.68,30.20,55.00,174,192
2025-10-25 22:01:06,3020.71,30.00,55.00,174,192
2025-10-25 22:01:11,3025.73,30.70,55.00,175,194
2025-10-25 22:01:16,3030.76,30.20,56.00,173,194
2025-10-25 22:01:21,3035.78,30.90,55.00,173,194
2025-10-25 22:01:26,3040.81,30.70,55.00,173,194
2025-10-25 22:01:31,3045.84,30.80,56.00,169,188
2025-10-25 22:01:36,3050.86,30.00,56.00,171,190
2025-10-25 22:01:41,3055.89,30.60,56.00,169,188
2025-10-25 22:01:46,3060.91,30.90,56.00,168,186
2025-10-25 22:01:51,3065.94,30.80,56.00,168,186
2025-10-25 22:01:56,3070.96,30.00,56.00,168,186
2025-10-25 22:02:01,3075.99,30.70,56.00,168,187
2025-10-25 22:02:06,3081.01,30.50,56.00,168,190
2025-10-25 22:02:11,3086.04,30.00,56.00,168,190
2025-10-25 22:02:16,3091.07,30.70,56.00,168,191
2025-10-25 22:02:21,3096.09,30.10,56.00,171,195
2025-10-25 22:02:26,3101.12,30.40,56.00,171,195
2025-10-25 22:02:31,3106.14,30.40,56.00,168,191
2025-10-25 22:02:36,3111.17,30.40,56.00,169,194
2025-10-25 22:02:41,3116.19,30.40,56.00,173,198
2025-10-25 22:02:46,3121.22,30.60,56.00,173,198
2025-10-25 22:02:51,3126.24,30.70,56.00,173,199
2025-10-25 22:02:56,3131.27,30.40,56.00,173,199
2025-10-25 22:03:01,3136.30,30.40,56.00,169,193
2025-10-25 22:03:06,3141.32,30.50,56.00,169,193
2025-10-25 22:03:11,3146.35,30.00,56.00,169,192
2025-10-25 22:03:16,3151.37,30.70,56.00,169,192
2025-10-25 22:03:21,3156.40,30.60,56.00,169,191
2025-10-25 22:03:26,3161.42,30.10,56.00,166,188
2025-10-25 22:03:31,3166.45,30.50,55.00,166,188
2025-10-25 22:03:36,3171.47,30.10,56.00,166,188
2025-10-25 22:03:41,3176.50,30.00,56.00,166,188
2025-10-25 22:03:46,3181.53,30.80,56.00,169,193
2025-10-25 22:03:51,3186.55,30.40,56.00,168,191
2025-10-25 22:03:56,3191.58,30.10,55.00,168,191
2025-10-25 22:04:01,3196.60,30.10,56.00,170,191
2025-10-25 22:04:06,3201.63,30.60,56.00,170,192
2025-10-25 22:04:11,3206.65,30.20,56.00,170,192
2025-10-25 22:04:16,3211.68,30.70,56.00,170,193
2025-10-25 22:04:22,3216.70,30.40,56.00,168,192
2025-10-25 22:04:27,3221.73,30.20,56.00,168,192
2025-10-25 22:04:32,3226.75,30.20,56.00,168,193
2025-10-25 22:04:37,3231.78,30.80,56.00,168,194
2025-10-25 22:04:42,3236.80,30.50,56.00,168,194
2025-10-25 22:04:47,3241.83,30.70,55.00,170,196
2025-10-25 22:04:52,3246.86,30.50,55.00,169,189
2025-10-25 22:04:57,3251.88,30.90,55.00,167,189
2025-10-25 22:05:02,3256.91,30.90,56.00,171,195
2025-10-25 22:05:07,3261.93,30.80,56.00,171,195
2025-10-25 22:05:12,3266.96,30.40,56.00,171,195
2025-10-25 22:05:17,3271.99,30.90,56.00,168,192
2025-10-25 22:05:22,3277.01,30.20,56.00,168,192
2025-10-25 22:05:27,3282.04,30.00,56.00,167,192
2025-10-25 22:05:32,3287.06,30.50,56.00,166,192
2025-10-25 22:05:37,3292.09,30.50,56.00,165,190
2025-10-25 22:05:42,3297.11,30.30,56.00,162,185
2025-10-25 22:05:47,3302.14,30.50,56.00,162,185
2025-10-25 22:05:52,3307.16,30.00,56.00,160,183
2025-10-25 22:05:57,3312.19,30.00,56.00,160,184
2025-10-25 22:06:02,3317.21,30.00,56.00,160,184
2025-10-25 22:06:07,3322.24,30.00,56.00,166,188
2025-10-25 22:06:12,3327.26,30.80,56.00,167,191
2025-10-25 22:06:17,3332.29,30.20,56.00,167,191
2025-10-25 22:06:22,3337.32,30.00,56.00,166,191
2025-10-25 22:06:27,3342.34,30.60,56.00,166,191
2025-10-25 22:06:32,3347.36,30.00,56.00,167,191
2025-10-25 22:06:37,3352.39,30.00,56.00,167,191
2025-10-25 22:06:42,3357.42,30.40,56.00,167,191
2025-10-25 22:06:47,3362.45,30.70,56.00,170,189
2025-10-25 22:06:52,7.47,30.50,56.00,169,188
2025-10-25 22:06:57,72.50,30.00,56.00,166,185
2025-10-25 22:07:02,3377.52,30.60,56.00,166,186
2025-10-25 22:07:07,382.55,30.90,56.00,170,190
2025-10-25 22:07:12,3387.57,30.70,56.00,168,188
2025-10-25 22:07:17,3392.60,30.50,56.00,168,188
2025-10-25 22:07:22,3397.62,30.90,56.00,169,188
2025-10-25 22:07:27,3402.65,30.60,56.00,169,187
2025-10-25 22:07:32,3407.67,30.70,56.00,169,187
2025-10-25 22:07:38,3412.70,30.90,56.00,169,187
2025-10-25 22:07:43,3417.72,30.30,56.00,170,188
2025-10-25 22:07:48,3422.75,30.50,56.00,170,188
2025-10-25 22:07:53,3427.77,30.00,56.00,169,188
2025-10-25 22:07:58,3432.80,30.60,56.00,166,184
2025-10-25 22:08:03,3437.83,30.80,56.00,167,190
2025-10-25 22:08:08,3442.85,30.00,56.00,167,190
2025-10-25 22:08:13,3447.88,30.70,56.00,167,191
2025-10-25 22:08:18,3452.90,30.40,56.00,167,191
2025-10-25 22:08:23,3457.93,30.40,56.00,170,194
2025-10-25 22:08:28,3462.95,30.40,56.00,168,191
2025-10-25 22:08:33,3467.98,30.40,56.00,172,194
2025-10-25 22:08:38,3473.00,30.30,56.00,172,194
2025-10-25 22:08:43,3478.03,30.40,56.00,172,194
2025-10-25 22:08:48,3483.05,30.30,56.00,172,194
2025-10-25 22:08:53,3488.08,30.50,56.00,168,189
2025-10-25 22:08:58,3493.11,30.00,56.00,170,190
2025-10-25 22:09:03,3498.13,30.60,56.00,170,190
2025-10-25 22:09:08,3503.16,30.80,56.00,170,190
2025-10-25 22:09:13,3508.18,30.10,56.00,166,186
2025-10-25 22:09:18,3513.21,30.50,56.00,165,184
2025-10-25 22:09:23,3518.23,30.50,56.00,164,183
2025-10-25 22:09:28,3523.26,30.00,56.00,163,182
2025-10-25 22:09:33,3528.28,30.60,56.00,163,181
2025-10-25 22:09:38,3533.31,30.80,56.00,163,181
2025-10-25 22:09:43,3538.34,30.00,56.00,162,184
2025-10-25 22:09:48,3543.36,30.70,56.00,162,185
2025-10-25 22:09:53,3548.39,30.40,56.00,165,188
2025-10-25 22:09:58,3553.41,30.40,56.00,165,189
2025-10-25 22:10:03,3558.44,30.30,56.00,168,191
2025-10-25 22:10:08,3563.46,30.50,56.00,168,192
2025-10-25 22:10:13,3568.49,30.00,56.00,168,193
2025-10-25 22:10:18,3573.51,30.70,56.00,166,190
2025-10-25 22:10:23,3578.54,30.40,56.00,166,191
2025-10-25 22:10:28,3583.56,30.60,56.00,166,192
2025-10-25 22:10:33,3588.59,30.90,56.00,171,190
2025-10-25 22:10:38,3593.62,30.70,56.00,171,190
2025-10-25 22:10:43,3598.64,30.60,56.00,169,188
2025-10-25 22:10:48,3603.67,30.80,56.00,169,187
2025-10-25 22:10:54,3608.69,30.10,56.00,171,193
2025-10-25 22:10:59,3613.72,30.30,56.00,168,190
2025-10-25 22:11:04,3618.74,30.30,56.00,168,190
2025-10-25 22:11:09,3623.77,30.60,56.00,168,190
2025-10-25 22:11:14,3628.79,30.20,56.00,168,190
2025-10-25 22:11:19,3633.82,30.20,56.00,168,190
2025-10-25 22:11:24,3638.85,30.20,56.00,168,193
2025-10-25 22:11:29,3643.87,30.70,56.00,168,193
2025-10-25 22:11:34,3648.90,30.10,56.00,168,193
2025-10-25 22:11:39,3653.92,30.30,56.00,165,189
2025-10-25 22:11:44,3658.95,30.60,56.00,167,191
2025-10-25 22:11:49,3663.97,30.60,56.00,163,184
